year,scenario,ecosystem_integrity,circulation_health,resource_base,social_order,technological_capacity,civilizational_survival_index
0,Dualism / Human Supremacy,0.82,0.78,0.86,0.8,0.55,0.788
1,Dualism / Human Supremacy,0.7819397499999999,0.74836569625,0.90547914342,0.796173786581418,0.5570053613694534,0.777895781870658
2,Dualism / Human Supremacy,0.7438299958600824,0.7166192176515052,0.9478932528343889,0.7926160496711508,0.5643111314748399,0.7672059743359353
3,Dualism / Human Supremacy,0.705659886214324,0.6847568627708875,0.9872336309804248,0.789276919860478,0.5718924155891295,0.7559146872910886
4,Dualism / Human Supremacy,0.6674196578989156,0.6527754375412763,1.0,0.7857447826940562,0.5795356081987642,0.7392350349789786
5,Dualism / Human Supremacy,0.6291083336524067,0.6206761624679257,1.0,0.7818223232103759,0.5871356537540783,0.7198884545696677
6,Dualism / Human Supremacy,0.5907292386920995,0.5884624096883042,1.0,0.777509660279607,0.5946882600171539,0.7004296490733625
7,Dualism / Human Supremacy,0.5522858596751654,0.556137620803694,1.0,0.7727584234703956,0.6021886026753283,0.6808527868915654
8,Dualism / Human Supremacy,0.513781864877929,0.5237053170458978,1.0,0.7675410412739758,0.609631554129342,0.6611552003288836
9,Dualism / Human Supremacy,0.4752211148301817,0.491169104647888,1.0,0.7618586631557402,0.6170119994240552,0.641338610026793
10,Dualism / Human Supremacy,0.4366076598868666,0.4585326737135688,1.0,0.7557124850176918,0.6243248367592498,0.621404822823031
11,Dualism / Human Supremacy,0.39794573769879,0.42579979704999266,1.0,0.7491037513726259,0.6315649780243486,0.6013557310804638
12,Dualism / Human Supremacy,0.35923977057962087,0.39297432896234585,1.0,0.7420337574764385,0.6387273493565894,0.5811933119715974
13,Dualism / Human Supremacy,0.3204943627666789,0.3600602040120389,1.0,0.7345038514173929,0.6458068917221806,0.5514356718928444
14,Dualism / Human Supremacy,0.2817142975732476,0.32706143573825436,1.0,0.7258831725061465,0.6525808520680817,0.5110981235679651
15,Dualism / Human Supremacy,0.24291342423468204,0.2939864396756557,1.0,0.7154855432467254,0.6587995911388779,0.46714838404710946
16,Dualism / Human Supremacy,0.20411567864637076,0.26084853785983175,0.9987042379443934,0.7030805009728194,0.6643593654271578,0.4225384812133802
17,Dualism / Human Supremacy,0.1653490274321991,0.22766305404150056,0.9942515631586484,0.6886265697123499,0.6692158454056053,0.3769116662714382
18,Dualism / Human Supremacy,0.12664297918391404,0.1944461325424029,0.9866445786590667,0.6720837789427181,0.6733262365069169,0.3302857475981467
19,Dualism / Human Supremacy,0.08802847063771285,0.16121469814266198,0.9758880400278064,0.6534137593389746,0.676649730650729,0.28268073637786595
20,Dualism / Human Supremacy,0.049537729985564743,0.12798640706776576,0.9619889374129201,0.6325798343808895,0.6791479668605902,0.23411880985552933
21,Dualism / Human Supremacy,0.011204117543482633,0.09477958903511122,0.9449565672678792,0.6095471067114819,0.6807854989331441,0.18462425327569745
22,Dualism / Human Supremacy,0.0,0.06201725120621756,0.9258995101283382,0.5846388501672966,0.6815403325085918,0.15146819206231704
23,Dualism / Human Supremacy,0.0,0.029875510596008327,0.9052978378389259,0.5585708225666229,0.6815986132764119,0.125076772620996
24,Dualism / Human Supremacy,0.0,0.0,0.8832620011670625,0.5315789636071008,0.6810388237360154,0.0994931271480792
25,Dualism / Human Supremacy,0.0,0.0,0.8612275079900961,0.5037155513757199,0.6798806761778629,0.09079090192216346
26,Dualism / Human Supremacy,0.0,0.0,0.8391957943672692,0.475624304403473,0.6783477196418088,0.08201757649815564
27,Dualism / Human Supremacy,0.0,0.0,0.8171677598401289,0.4473061906873971,0.6764502678105627,0.07317450735219164
28,Dualism / Human Supremacy,0.0,0.0,0.7951442791973835,0.4187621878242872,0.6741987935783137,0.06426306337095114
29,Dualism / Human Supremacy,0.0,0.0,0.7731262020927956,0.3899932825852191,0.6716039271149671,0.05528462551783872
30,Dualism / Human Supremacy,0.0,0.0,0.7511143526677196,0.36100047048596107,0.6686764539324711,0.04624058649968524
31,Dualism / Human Supremacy,0.0,0.0,0.7291095291782816,0.33178475535336277,0.6654273129554666,0.03127745036921689
32,Dualism / Human Supremacy,0.0,0.0,0.7071125036271885,0.30195682221680864,0.6617343353328007,0.01244700758949896
33,Dualism / Human Supremacy,0.0,0.0,0.6851243412223897,0.27127041311598354,0.6575209798211147,0.0
34,Dualism / Human Supremacy,0.0,0.0,0.663146290870819,0.23971072176684413,0.6527879691110694,0.0
35,Dualism / Human Supremacy,0.0,0.0,0.6411795997449524,0.20726270303942423,0.6475363774250693,0.0
36,Dualism / Human Supremacy,0.0,0.0,0.6192255124391323,0.17391106875538825,0.6417676380793667,0.0
37,Dualism / Human Supremacy,0.0,0.0,0.5972852701077418,0.13964028339906998,0.6354835511263264,0.0
38,Dualism / Human Supremacy,0.0,0.0,0.5753601095850386,0.10443455974020621,0.6286862910791401,0.0
39,Dualism / Human Supremacy,0.0,0.0,0.5534512624864486,0.06827785436654113,0.6213784147214985,0.0
40,Dualism / Human Supremacy,0.0,0.0,0.531559954291117,0.031153863124441197,0.6135628690049681,0.0
41,Dualism / Human Supremacy,0.0,0.0,0.5096874034055051,0.0,0.6052853965987142,0.0
42,Dualism / Human Supremacy,0.0,0.0,0.4878347184536682,0.0,0.5967853965987142,0.0
43,Dualism / Human Supremacy,0.0,0.0,0.4660024335018313,0.0,0.5882853965987143,0.0
44,Dualism / Human Supremacy,0.0,0.0,0.44419054854999435,0.0,0.5797853965987143,0.0
45,Dualism / Human Supremacy,0.0,0.0,0.42239906359815743,0.0,0.5712853965987144,0.0
46,Dualism / Human Supremacy,0.0,0.0,0.4006279786463205,0.0,0.5627853965987144,0.0
47,Dualism / Human Supremacy,0.0,0.0,0.3788772936944836,0.0,0.5542853965987145,0.0
48,Dualism / Human Supremacy,0.0,0.0,0.35714700874264665,0.0,0.5457853965987145,0.0
49,Dualism / Human Supremacy,0.0,0.0,0.3354371237908097,0.0,0.5372853965987145,0.0
50,Dualism / Human Supremacy,0.0,0.0,0.3137476388389728,0.0,0.5286813760543632,0.0
51,Dualism / Human Supremacy,0.0,0.0,0.2920788035364423,0.0,0.5199224306174987,0.0
52,Dualism / Human Supremacy,0.0,0.0,0.27043098970296026,0.0,0.5110087077856161,0.0
53,Dualism / Human Supremacy,0.0,0.0,0.2488045688042748,0.0,0.5019403577120658,0.0
54,Dualism / Human Supremacy,0.0,0.0,0.22719991194576583,0.0,0.4927175332035249,0.0
55,Dualism / Human Supremacy,0.0,0.0,0.2056173898660774,0.0,0.4833403897174232,0.0
56,Dualism / Human Supremacy,0.0,0.0,0.18405737293075558,0.0,0.47380908535932376,0.0
57,Dualism / Human Supremacy,0.0,0.0,0.16252023112589323,0.0,0.46412378088025774,0.0
58,Dualism / Human Supremacy,0.0,0.0,0.14100633405178062,0.0,0.4542846396740141,0.0
59,Dualism / Human Supremacy,0.0,0.0,0.11951605091656299,0.0,0.444291827774384,0.0
60,Dualism / Human Supremacy,0.0,0.0,0.09804975052990447,0.0,0.43414551385235944,0.0
61,Dualism / Human Supremacy,0.0,0.0,0.07660780129665881,0.0,0.4238458692132873,0.0
62,Dualism / Human Supremacy,0.0,0.0,0.05519057121054692,0.0,0.4133930677939777,0.0
63,Dualism / Human Supremacy,0.0,0.0,0.03379842784784137,0.0,0.40278728615976733,0.0
64,Dualism / Human Supremacy,0.0,0.0,0.012431738361057931,0.0,0.3920287035015376,0.0
65,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.38111750163268804,0.0
66,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.37011750163268803,0.0
67,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.359117501632688,0.0
68,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.348117501632688,0.0
69,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.337117501632688,0.0
70,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.326117501632688,0.0
71,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.315117501632688,0.0
72,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.30411750163268797,0.0
73,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.29311750163268796,0.0
74,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.28211750163268795,0.0
75,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.27111750163268794,0.0
76,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.26011750163268793,0.0
77,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.24911750163268792,0.0
78,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.2381175016326879,0.0
79,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.2271175016326879,0.0
80,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.2161175016326879,0.0
81,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.20511750163268788,0.0
82,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.19411750163268787,0.0
83,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.18311750163268786,0.0
84,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.17211750163268785,0.0
85,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.16111750163268784,0.0
86,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.15011750163268783,0.0
87,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.13911750163268782,0.0
88,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.1281175016326878,0.0
89,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.11711750163268782,0.0
90,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.10611750163268782,0.0
91,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.09511750163268783,0.0
92,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.08411750163268783,0.0
93,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.07311750163268783,0.0
94,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.06211750163268783,0.0
95,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.05111750163268783,0.0
96,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.040117501632687826,0.0
97,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.029117501632687823,0.0
98,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.01811750163268782,0.0
99,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.007117501632687819,0.0
100,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
101,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
102,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
103,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
104,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
105,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
106,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
107,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
108,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
109,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
110,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
111,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
112,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
113,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
114,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
115,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
116,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
117,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
118,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
119,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
120,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
121,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
122,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
123,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
124,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
125,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
126,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
127,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
128,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
129,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
130,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
131,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
132,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
133,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
134,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
135,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
136,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
137,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
138,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
139,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
140,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
141,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
142,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
143,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
144,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
145,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
146,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
147,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
148,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
149,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
150,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
151,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
152,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
153,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
154,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
155,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
156,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
157,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
158,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
159,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
160,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
161,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
162,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
163,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
164,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
165,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
166,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
167,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
168,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
169,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
170,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
171,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
172,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
173,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
174,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
175,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
176,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
177,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
178,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
179,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
180,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
181,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
182,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
183,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
184,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
185,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
186,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
187,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
188,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
189,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
190,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
191,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
192,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
193,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
194,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
195,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
196,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
197,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
198,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
199,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
200,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
201,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
202,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
203,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
204,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
205,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
206,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
207,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
208,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
209,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
210,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
211,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
212,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
213,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
214,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
215,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
216,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
217,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
218,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
219,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
220,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
221,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
222,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
223,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
224,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
225,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
226,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
227,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
228,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
229,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
230,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
231,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
232,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
233,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
234,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
235,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
236,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
237,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
238,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
239,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
240,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
241,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
242,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
243,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
244,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
245,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
246,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
247,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
248,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
249,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
250,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
251,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
252,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
253,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
254,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
255,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
256,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
257,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
258,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
259,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
260,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
261,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
262,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
263,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
264,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
265,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
266,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
267,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
268,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
269,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
270,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
271,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
272,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
273,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
274,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
275,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
276,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
277,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
278,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
279,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
280,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
281,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
282,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
283,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
284,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
285,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
286,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
287,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
288,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
289,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
290,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
291,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
292,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
293,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
294,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
295,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
296,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
297,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
298,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
299,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
300,Dualism / Human Supremacy,0.0,0.0,0.0,0.0,0.0,0.0
0,Conventional Environmentalism,0.82,0.78,0.86,0.8,0.55,0.788
1,Conventional Environmentalism,0.7976024999999999,0.7615561875000001,0.9080747969999999,0.7982428284545,0.5555971563836988,0.7865808961815448
2,Conventional Environmentalism,0.7754205402832228,0.7431835836782794,0.954373266267715,0.7968418868373679,0.5614778750244555,0.7849707817861304
3,Conventional Environmentalism,0.7534471420517697,0.7248823675494002,0.9989068139121257,0.7957759098904843,0.5676328987642397,0.7831657736453028
4,Conventional Environmentalism,0.7316757406647987,0.7066528034371526,1.0,0.7945653537521853,0.5737839869480095,0.7727291248163565
5,Conventional Environmentalism,0.7101058778703703,0.6884977731563535,1.0,0.7931998762343272,0.5799227858341184,0.7621284666687603
6,Conventional Environmentalism,0.6887372353467414,0.6704201456750731,1.0,0.7916812584117626,0.5860479171598243,0.7515831875005375
7,Conventional Environmentalism,0.6675694814403315,0.6524227107353923,1.0,0.7900112939994988,0.5921580188058198,0.7410940180964543
8,Conventional Environmentalism,0.6466022703757132,0.6345081793163687,1.0,0.7881917885553495,0.598251744902818,0.7306616687153903
9,Conventional Environmentalism,0.6258352415210595,0.6166791841117493,1.0,0.7862245586924679,0.6043277659310502,0.7202868288812303
10,Conventional Environmentalism,0.6052680187079115,0.5989382800231595,1.0,0.784111431301829,0.6103847688127667,0.7099701671947143
11,Conventional Environmentalism,0.5849002096041052,0.5812879446694134,1.0,0.7818542427847409,0.6164214569978294,0.6997123311660789
12,Conventional Environmentalism,0.5647314051386803,0.5637305789125081,1.0,0.7794548382954603,0.6224365505424885,0.6895139470682992
13,Conventional Environmentalism,0.5447611789775706,0.5462685074007874,1.0,0.7769015050381901,0.6284286640878322,0.6793735727079798
